NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
581.2,627.4,583.9,745.2,580.0
581.6,458.1,387.9,383.1,680.0
561.9,623.5,536.5,613.9,640.0
658.2,644.0,539.6,679.7,700.0
530.6,633.8,573.8,475.8,580.0
508.9,432.3,524.8,471.6,380.0
625.6,630.2,561.2,493.9,740.0
655.3,678.3,618.4,780.3,880.0
502.0,600.1,548.2,540.4,540.0
504.9,623.5,588.0,547.5,620.0
466.5,482.1,500.3,388.7,300.0
478.8,577.6,587.3,479.0,600.0
524.6,558.7,543.5,626.4,680.0
604.7,540.1,586.3,513.2,680.0
577.5,712.2,654.0,674.3,680.0
416.8,502.0,483.6,588.0,360.0
567.8,631.1,594.5,615.6,820.0
522.0,436.5,536.7,503.6,320.0
380.9,501.7,513.7,551.4,660.0
426.5,558.5,425.0,437.4,340.0
389.7,564.8,472.4,433.9,420.0
546.7,577.1,527.8,618.3,400.0
430.1,556.3,422.7,542.6,0.0
455.8,572.0,542.7,458.2,600.0
493.8,650.7,597.4,560.2,600.0
394.7,414.5,454.4,407.4,320.0
620.0,670.5,579.6,559.2,940.0
373.6,498.8,408.2,463.1,320.0
467.2,571.4,438.9,513.5,380.0
568.5,664.1,597.1,634.0,740.0
545.3,579.4,594.8,527.2,580.0
523.9,549.6,441.7,441.5,360.0
498.6,574.4,463.7,458.4,300.0
556.7,655.7,555.9,425.3,460.0
448.7,515.7,449.8,466.4,300.0
423.0,624.1,572.3,417.6,580.0
538.7,604.7,517.3,500.3,340.0
418.3,399.9,380.0,542.7,320.0
399.9,660.0,563.6,712.6,520.0
487.3,490.2,417.2,463.9,360.0
660.1,687.8,602.9,693.6,860.0
469.0,584.4,555.1,509.1,400.0
446.0,553.4,429.9,582.4,620.0
507.0,623.0,579.3,511.0,560.0
659.6,688.0,687.0,476.7,840.0
555.2,645.9,560.4,540.0,680.0
392.7,495.4,423.0,485.5,460.0
576.8,639.1,560.9,428.7,500.0
539.2,569.8,514.7,488.5,560.0
498.6,633.0,577.3,571.3,560.0
576.3,585.7,528.8,715.3,840.0
486.4,645.1,568.6,606.2,560.0
552.5,620.7,568.9,619.1,740.0
500.9,487.4,378.7,478.3,280.0
551.1,651.1,599.4,525.5,500.0
519.3,623.5,579.8,635.7,880.0
397.0,470.6,429.6,377.8,320.0
409.5,606.5,534.2,526.6,560.0
563.3,643.3,635.2,565.9,660.0
438.5,479.9,503.1,429.2,520.0
540.5,699.7,587.4,501.7,620.0
550.1,666.7,605.4,568.7,800.0
488.0,628.1,533.5,585.2,600.0
482.0,635.1,541.3,435.4,580.0
434.6,492.5,471.8,570.9,380.0
414.9,593.8,503.8,448.2,380.0
502.2,480.6,497.5,672.3,520.0
581.5,638.8,589.2,661.3,600.0
450.2,598.8,408.3,396.0,400.0
629.2,649.0,630.6,627.5,880.0
517.8,559.5,580.3,498.3,640.0
515.2,632.7,583.5,502.8,580.0
603.9,694.6,632.1,707.1,920.0
413.3,442.3,558.4,501.4,340.0
454.9,614.4,590.4,528.7,620.0
584.3,655.6,622.2,660.9,840.0
615.9,647.6,618.8,683.0,620.0
627.0,693.3,667.8,740.8,660.0
489.7,462.3,440.3,378.3,420.0
414.5,557.8,548.5,488.3,560.0
504.9,615.4,470.5,531.1,320.0
454.9,413.6,516.2,471.6,560.0
387.5,441.5,433.5,376.4,360.0
426.9,559.0,492.2,526.1,360.0
545.1,659.6,567.2,650.2,600.0
396.7,548.9,484.7,485.9,340.0
506.8,566.6,524.0,521.8,460.0
410.6,469.7,517.6,454.5,680.0
407.9,554.8,517.9,453.1,340.0
613.3,645.7,585.4,763.3,620.0
542.6,626.1,588.8,383.2,800.0
672.2,670.3,615.8,669.2,760.0
395.5,526.4,489.4,507.5,500.0
482.3,630.9,609.6,539.8,700.0
575.6,586.0,529.4,702.2,740.0
508.3,619.3,611.5,554.5,740.0
504.5,632.3,551.5,613.5,820.0
402.9,635.5,603.7,672.5,640.0
473.0,582.3,469.2,557.4,360.0
430.7,483.6,480.7,396.4,340.0
442.8,415.8,439.1,462.3,260.0
563.3,600.0,582.9,467.3,620.0
493.8,487.3,389.9,603.0,400.0
390.4,589.2,534.7,455.9,520.0
499.6,532.8,487.6,470.4,480.0
481.4,400.0,454.3,384.5,320.0
545.5,659.9,627.1,729.9,780.0
425.8,555.9,567.1,468.0,360.0
549.3,671.3,630.4,606.1,760.0
549.9,634.6,547.3,712.7,660.0
525.6,524.6,588.3,503.4,560.0
470.5,607.2,544.9,550.5,500.0
392.2,515.9,476.3,458.2,300.0
431.4,403.3,383.3,481.5,360.0
464.9,471.4,451.4,491.5,420.0
441.3,641.0,573.0,579.4,520.0
416.1,447.3,417.6,546.7,400.0
530.2,651.5,649.0,608.5,700.0
478.3,522.6,504.6,535.3,740.0
403.4,444.3,474.7,479.2,500.0
496.4,587.9,595.1,564.3,580.0
682.7,689.7,643.5,785.4,820.0
580.3,520.9,552.9,698.9,620.0
475.1,518.1,568.4,454.9,380.0
384.2,443.6,417.9,551.8,160.0
441.8,577.0,509.0,554.0,340.0
407.8,639.5,625.0,700.0,660.0
475.2,646.0,606.8,618.1,340.0
442.4,531.8,508.1,671.4,700.0
493.1,474.0,362.3,468.0,0.0
571.4,663.0,607.7,646.9,560.0
620.5,685.8,586.0,739.8,820.0
547.3,637.3,600.3,689.7,540.0
678.3,659.6,622.8,763.2,920.0
524.4,615.5,473.7,513.2,480.0
449.9,639.3,488.7,549.3,520.0
522.5,602.2,413.3,476.9,500.0
501.0,547.2,479.0,493.2,540.0
428.7,609.0,615.2,615.3,540.0
470.3,599.1,560.5,379.4,400.0
405.6,528.4,420.2,546.9,560.0
421.8,446.1,463.9,527.0,400.0
520.3,646.9,559.0,632.4,440.0
516.1,625.3,586.5,512.6,640.0
601.5,644.6,566.4,592.4,840.0
588.2,628.1,603.8,660.1,820.0
665.8,698.5,644.6,740.6,560.0
442.4,522.2,487.0,458.2,520.0
530.7,626.8,564.0,523.3,520.0
494.2,627.1,557.8,542.2,720.0
462.9,496.9,532.0,426.0,480.0
457.4,611.3,523.4,617.8,580.0
577.5,643.3,557.3,641.4,720.0
555.6,588.2,569.2,751.9,780.0
466.9,606.1,515.3,444.3,400.0
587.8,695.8,614.9,606.1,500.0
649.8,666.2,630.3,697.4,820.0
581.4,644.5,576.6,587.9,980.0
462.6,557.7,536.9,413.1,360.0
528.7,556.2,544.8,555.9,400.0
389.6,529.9,512.6,487.7,340.0
411.8,453.0,451.8,586.9,320.0
443.6,417.1,439.4,425.2,360.0
451.0,505.5,447.0,594.5,600.0
523.6,461.6,494.0,596.4,300.0
533.3,647.9,481.4,726.0,760.0
484.8,602.9,429.8,589.4,320.0
521.9,641.7,594.5,635.9,620.0
615.9,618.5,581.2,569.9,800.0
426.3,582.8,495.2,481.1,480.0
463.3,535.7,511.7,624.7,320.0
587.9,641.6,618.2,703.0,740.0
560.7,643.7,586.5,545.5,360.0
541.4,652.9,667.6,668.5,920.0
725.1,718.9,611.3,756.3,600.0
639.8,664.6,618.4,743.8,560.0
457.2,584.4,484.5,424.1,360.0
466.7,644.2,550.3,589.2,740.0
552.6,645.3,532.2,524.3,300.0
556.7,447.6,474.9,443.7,0.0
473.8,532.7,510.7,448.9,520.0
449.5,578.3,555.0,567.1,380.0
446.8,504.5,457.4,397.1,660.0
564.3,617.2,528.6,544.3,680.0
514.9,594.8,483.6,483.7,340.0
536.3,519.6,675.6,659.6,720.0
444.0,636.4,601.8,566.4,440.0
484.8,573.3,506.6,528.2,360.0
476.9,600.9,529.0,602.3,440.0
539.4,645.7,600.2,506.9,560.0
469.9,437.3,487.1,427.6,740.0
536.1,570.3,590.0,539.5,560.0
618.5,640.4,606.6,583.4,740.0
498.4,558.7,526.1,494.8,360.0
573.6,625.0,591.1,614.2,720.0
485.1,495.5,520.3,494.8,540.0
444.9,613.9,556.7,595.9,520.0
500.3,478.3,563.8,553.2,660.0
552.7,645.3,597.6,702.1,560.0
496.1,467.7,514.0,578.8,280.0
372.5,543.5,461.6,494.5,480.0
394.1,553.8,559.0,466.4,540.0
485.7,558.6,486.3,421.7,640.0
613.5,701.0,683.8,638.5,900.0
522.9,569.2,603.8,559.0,600.0
521.6,540.1,464.2,535.0,660.0
401.4,560.2,517.5,439.6,460.0
465.5,634.1,581.0,575.6,600.0
433.2,572.1,521.3,507.4,360.0
374.3,408.1,472.7,486.2,300.0
389.8,546.0,351.9,424.6,380.0
460.2,500.8,535.4,504.1,520.0
756.1,712.6,665.6,834.1,760.0
390.7,494.1,517.8,604.9,320.0
434.4,617.8,543.5,673.3,480.0
411.8,502.6,430.3,468.9,320.0
555.6,636.4,605.0,679.7,640.0
506.1,581.7,499.8,453.1,360.0
422.0,539.2,460.3,542.9,300.0
493.4,473.6,383.1,423.2,220.0
516.3,417.4,514.5,463.6,760.0
593.1,630.0,547.0,697.0,520.0
417.6,622.9,549.0,536.7,760.0
387.1,463.4,579.2,537.1,500.0
415.8,427.8,494.4,493.1,360.0
502.1,599.2,521.1,557.1,620.0
452.9,444.5,536.5,441.5,400.0
432.8,649.5,601.8,684.0,600.0
428.5,569.6,496.7,542.3,540.0
455.7,519.7,378.9,448.9,360.0
467.4,498.8,485.7,480.5,600.0
497.0,617.2,617.6,627.2,520.0
552.3,637.4,605.1,478.0,420.0
518.3,632.1,503.7,479.2,620.0
417.6,451.6,448.5,501.0,300.0
457.0,625.6,517.6,531.3,700.0
552.2,551.3,625.3,510.4,340.0
541.4,610.5,596.7,511.5,560.0
376.3,508.2,532.5,539.9,400.0
539.2,607.1,548.3,598.0,600.0
570.7,677.6,628.7,729.9,880.0
468.1,454.4,524.3,515.9,520.0
438.2,462.2,428.2,450.7,340.0
580.4,676.4,652.4,712.0,620.0
483.2,512.0,556.6,408.6,360.0
529.5,592.8,475.3,502.6,460.0
549.4,630.3,563.7,436.0,400.0
396.0,598.7,534.9,505.0,520.0
461.6,482.4,601.0,612.8,740.0
496.9,441.2,400.7,459.1,600.0
574.4,742.9,646.8,773.2,600.0
512.0,665.0,579.4,709.9,540.0
522.8,620.4,560.7,646.6,660.0
553.5,694.6,660.7,747.6,440.0
524.8,632.2,558.6,627.0,580.0
710.3,707.1,638.3,780.6,740.0
584.7,636.4,600.5,483.2,720.0
459.8,521.0,492.2,370.9,420.0
592.0,640.1,620.6,455.0,580.0
602.3,667.9,613.0,574.5,900.0
458.6,554.0,519.5,450.2,620.0
449.5,404.0,497.9,436.3,440.0
477.4,633.3,538.1,444.7,460.0
496.5,474.9,457.6,558.2,560.0
466.5,554.5,562.7,409.6,0.0
442.2,477.8,502.6,480.2,460.0
381.1,558.7,426.7,611.8,540.0
475.7,448.0,461.5,606.1,320.0
451.6,600.4,553.6,453.5,780.0
518.7,625.2,512.9,542.0,260.0
573.0,465.9,459.9,614.4,700.0
456.8,477.1,387.2,539.3,300.0
462.2,643.2,612.4,468.4,480.0
474.6,519.4,488.7,531.0,280.0
366.6,552.5,437.9,554.0,600.0
549.4,617.4,424.3,516.9,560.0
429.5,516.6,435.9,469.6,400.0
396.9,528.2,418.1,464.6,440.0
507.5,593.2,543.5,497.1,580.0
531.5,593.3,569.3,609.3,660.0
507.6,583.3,518.2,530.3,320.0
467.2,461.6,473.7,510.7,540.0
569.5,598.7,518.3,490.3,580.0
408.4,544.6,423.4,585.1,480.0
471.5,566.7,499.1,395.6,380.0
529.5,573.5,491.3,436.4,360.0
544.8,664.3,628.6,594.3,640.0
448.1,496.3,526.1,557.5,640.0
543.0,611.4,576.1,413.1,840.0
410.5,604.2,531.3,469.3,560.0
433.1,0.0,332.9,421.4,0.0
466.9,542.5,411.6,382.1,340.0
608.5,698.8,650.8,778.0,600.0
773.5,703.5,679.6,774.1,920.0
584.0,648.5,583.0,656.3,660.0
561.3,684.4,630.5,625.7,680.0
483.9,655.9,621.9,635.5,620.0
566.8,603.9,555.1,558.5,400.0
551.2,582.7,570.5,652.6,400.0
549.7,596.3,612.1,531.7,580.0
472.4,626.9,517.8,431.0,540.0
468.8,457.4,499.7,379.6,580.0
494.5,576.6,520.6,488.6,700.0
386.4,559.3,502.8,574.9,300.0
572.7,623.6,577.5,679.4,800.0
456.9,562.0,458.8,482.8,400.0
473.5,587.4,525.7,528.1,300.0
577.4,444.6,544.3,650.5,560.0
408.1,481.3,524.4,484.2,600.0
517.8,645.5,636.3,652.5,620.0
565.0,662.2,614.5,483.8,360.0
392.9,517.6,362.4,376.4,160.0
435.7,406.2,475.9,427.7,0.0
545.0,598.8,642.0,566.8,980.0
449.8,469.2,531.2,383.1,340.0
526.3,641.5,581.9,444.6,480.0
560.9,628.7,574.3,633.2,900.0
437.1,499.2,485.8,394.8,320.0
459.5,468.7,427.6,482.6,280.0
434.7,632.1,603.2,514.7,560.0
470.8,481.7,484.7,531.5,300.0
587.9,616.2,480.2,568.4,780.0
387.6,507.9,519.3,407.4,680.0
401.9,509.7,434.6,438.8,400.0
474.4,435.9,477.6,636.6,660.0
599.2,661.4,608.8,534.2,480.0
423.3,520.7,468.8,463.0,360.0
551.4,599.2,582.5,497.8,680.0
471.4,418.8,633.1,509.8,600.0
537.7,476.0,534.4,500.7,600.0
422.4,503.3,433.3,415.2,480.0
455.7,466.6,413.9,430.8,360.0
389.3,446.7,453.8,482.2,520.0
473.0,589.2,547.1,601.3,440.0
637.1,675.5,660.6,750.8,880.0
412.2,472.4,465.6,491.3,360.0
434.8,537.3,525.3,464.0,580.0
501.0,540.5,535.3,604.4,520.0
576.6,681.4,626.3,582.2,660.0
504.7,553.8,547.8,499.2,480.0
555.7,648.0,626.5,566.2,580.0
535.3,581.2,512.7,470.5,540.0
443.6,452.9,501.9,442.7,360.0
513.9,625.8,529.7,492.9,680.0
555.3,618.6,571.4,601.5,800.0
389.0,541.4,458.8,450.9,220.0
521.0,553.5,441.7,463.2,480.0
394.9,468.3,468.5,477.9,320.0
387.9,438.2,375.8,399.4,240.0
541.5,665.3,620.4,503.0,600.0
433.7,559.9,520.9,473.5,420.0
514.1,570.5,498.6,499.5,320.0
538.2,605.8,635.3,670.2,680.0
436.0,456.8,538.0,442.4,320.0
385.3,483.0,471.0,476.7,440.0
663.0,713.7,641.2,841.7,880.0
418.0,510.2,365.7,391.1,340.0
452.4,538.1,500.0,379.2,340.0
406.9,588.4,440.7,467.4,460.0
462.2,436.5,435.4,449.2,360.0
457.6,581.7,539.8,462.2,280.0
652.6,677.3,615.4,671.1,560.0
448.8,615.9,608.6,624.9,820.0
456.3,599.7,568.4,603.8,560.0
502.3,564.6,575.5,384.0,320.0
666.6,658.7,607.2,724.4,760.0
479.4,611.6,523.2,440.6,520.0
466.5,560.7,527.0,634.5,540.0
411.0,464.1,494.0,555.8,440.0
442.8,621.6,543.1,495.2,560.0
375.4,539.9,476.8,475.6,500.0
487.2,540.7,504.5,630.4,460.0
432.9,621.2,508.3,481.5,700.0
591.0,580.0,561.8,584.5,620.0
430.4,628.5,572.1,462.0,660.0
552.0,658.8,570.5,707.3,700.0
407.7,529.7,420.3,430.6,320.0
530.3,574.8,545.8,647.1,380.0
538.3,608.6,522.9,578.3,560.0
549.8,623.1,587.4,562.2,440.0
431.2,586.1,560.1,631.7,320.0
418.9,496.5,510.9,475.8,500.0
517.5,676.8,592.4,771.5,720.0
493.0,597.0,571.4,488.6,340.0
516.2,476.3,534.8,485.4,560.0
545.2,651.3,562.4,427.2,600.0
413.9,607.2,561.4,554.6,740.0
439.2,474.4,454.5,428.5,360.0
511.0,631.2,590.9,649.7,640.0
452.6,609.9,535.1,436.7,660.0
386.8,582.7,562.5,431.3,500.0
472.2,584.5,569.1,603.3,340.0
620.9,677.4,639.9,708.0,860.0
548.0,641.9,604.5,466.8,680.0
515.9,622.3,543.4,522.8,380.0
445.7,596.4,580.5,378.0,580.0
503.4,582.0,585.5,615.7,600.0
562.9,660.6,553.8,571.1,760.0
453.7,572.3,447.7,513.3,360.0
484.2,545.0,522.8,456.2,380.0
451.2,588.8,542.7,425.0,580.0
377.8,553.7,484.7,406.3,300.0
622.1,677.2,624.9,728.9,640.0
413.0,482.4,474.9,577.0,400.0
439.9,450.9,492.5,446.1,580.0
404.8,607.4,552.5,426.0,660.0
448.8,614.2,533.7,563.1,620.0
408.7,615.4,501.0,488.1,280.0
499.7,562.4,516.5,471.5,540.0
445.1,601.0,518.3,454.6,520.0
459.7,656.1,607.1,640.9,420.0
705.5,734.7,698.1,755.4,900.0
524.8,520.4,491.3,371.7,860.0
390.2,473.5,503.5,425.1,320.0
424.2,602.1,423.8,435.1,240.0
484.3,620.6,544.0,510.8,640.0
471.4,460.3,475.5,487.2,280.0
463.7,622.1,505.9,525.4,380.0
438.5,530.3,476.4,387.7,340.0
505.9,640.5,569.7,719.8,520.0
486.3,603.6,538.0,538.4,620.0
414.7,620.1,515.9,564.9,400.0
479.8,622.4,565.1,538.3,580.0
397.3,574.7,507.5,491.9,500.0
403.5,536.6,438.3,508.7,520.0
539.2,599.2,491.4,480.0,620.0
408.2,615.6,554.8,505.7,680.0
388.6,460.5,428.4,435.8,320.0
471.8,589.4,426.8,600.3,380.0
525.5,545.1,460.0,504.6,520.0
524.4,511.3,588.7,597.1,380.0
605.5,748.6,713.0,712.9,880.0
526.3,496.0,426.0,516.3,540.0
406.1,526.3,533.7,390.2,420.0
467.5,558.3,474.5,463.9,320.0
498.3,579.0,515.1,557.6,540.0
465.4,552.0,471.0,516.5,640.0
440.3,536.7,443.5,508.0,420.0
471.7,639.0,600.0,653.5,520.0
585.8,644.1,564.1,617.5,580.0
519.9,576.1,586.8,410.4,740.0
433.6,494.0,417.2,509.4,400.0
396.8,398.1,572.6,390.1,380.0
433.3,688.6,631.8,384.1,400.0
563.9,642.0,573.3,436.3,300.0
477.7,508.0,477.4,456.6,360.0
448.8,525.8,541.0,392.4,320.0
471.2,430.5,418.1,485.1,500.0
520.8,420.6,458.2,514.4,580.0
377.9,466.8,503.1,443.6,360.0
410.1,469.0,444.5,418.7,280.0
700.5,730.4,645.6,788.9,960.0
422.8,540.4,545.5,441.0,580.0
605.6,678.8,609.0,615.4,800.0
633.0,646.3,618.7,723.3,720.0
579.8,617.6,567.4,437.4,940.0
470.1,633.9,590.0,606.2,480.0
391.8,445.1,380.2,439.4,360.0
450.9,401.4,462.1,408.1,360.0
458.6,430.3,443.1,502.3,360.0
423.9,623.2,517.1,467.1,600.0
588.5,432.7,545.2,485.9,740.0
420.7,612.0,607.9,443.5,620.0
572.6,619.0,586.8,534.0,640.0
484.3,510.0,538.2,601.9,520.0
380.1,502.7,412.3,416.2,360.0
546.8,611.5,537.7,585.7,740.0
515.9,589.7,565.5,544.4,400.0
608.8,669.5,587.8,657.9,680.0
410.9,581.5,531.0,433.1,340.0
523.8,617.6,618.8,697.2,620.0
483.4,396.4,431.5,396.6,600.0
594.9,642.9,597.2,511.5,700.0
425.2,455.1,493.7,503.6,580.0
434.6,532.9,555.9,524.8,360.0
443.3,461.6,489.2,445.2,600.0
474.3,529.0,536.4,664.6,280.0
457.9,493.4,523.5,443.7,580.0
469.5,590.4,564.0,661.4,360.0
566.0,497.5,471.2,470.1,600.0
506.4,538.2,548.9,598.9,580.0
446.8,620.7,586.3,527.7,680.0
500.3,612.2,467.8,563.7,540.0
450.8,459.3,384.6,663.0,580.0
417.2,580.3,571.1,705.6,600.0
558.4,706.0,628.3,718.5,940.0
536.9,667.2,629.7,697.7,520.0
420.1,441.3,421.6,548.7,460.0
680.6,675.3,714.5,669.1,980.0
475.0,476.3,479.4,524.7,400.0
564.9,543.0,469.5,416.1,380.0
537.2,453.9,586.8,454.9,540.0
560.4,512.5,578.1,496.2,420.0
494.4,530.3,520.3,444.4,440.0
461.2,504.3,480.6,442.8,320.0
436.4,476.6,505.3,422.0,520.0
493.5,601.3,552.3,433.8,560.0
538.0,547.5,566.0,600.3,560.0
498.4,574.7,432.5,465.4,360.0
404.8,542.7,499.6,381.4,340.0
444.9,637.3,576.7,606.3,360.0
432.7,555.3,545.2,592.2,360.0
501.8,625.9,595.6,688.8,720.0
672.6,699.0,624.2,930.1,660.0
482.6,434.1,422.5,404.7,380.0
464.0,639.7,548.2,522.4,400.0
592.4,630.8,565.1,554.1,360.0
414.4,526.9,499.6,454.3,300.0
422.0,422.2,452.7,439.4,560.0
462.4,495.4,431.2,415.1,440.0
418.9,572.5,460.1,545.4,320.0
426.2,528.6,455.1,453.5,420.0
416.8,566.0,473.3,504.9,320.0
550.2,586.3,513.6,456.1,360.0
408.3,486.6,396.5,546.8,300.0
471.2,595.4,519.8,541.0,500.0
453.3,449.5,446.0,396.9,340.0
587.9,658.3,593.6,680.2,560.0
627.0,648.2,570.2,645.2,400.0
450.4,590.1,480.5,499.8,480.0
666.1,634.6,607.0,492.4,960.0
441.8,556.5,520.6,440.3,0.0
664.5,736.9,730.3,711.3,740.0
604.0,555.9,580.4,652.6,840.0
483.0,488.7,411.9,430.5,420.0
545.0,641.1,621.0,464.4,540.0
472.7,645.7,566.6,506.5,580.0
519.0,622.8,592.5,540.1,660.0
541.6,515.3,495.7,517.0,440.0
505.9,621.2,526.6,534.4,500.0
459.8,610.4,504.8,470.8,400.0
556.2,690.9,640.9,421.3,860.0
432.1,595.4,444.1,468.2,380.0
533.0,577.0,447.6,480.6,600.0
487.6,642.2,591.3,680.1,520.0
509.2,501.4,413.4,585.1,300.0
415.7,483.7,424.4,434.1,340.0
490.9,536.6,497.4,456.0,320.0
429.8,508.6,578.6,571.4,760.0
525.4,637.8,598.5,515.9,540.0
590.2,616.2,568.3,615.7,360.0
533.4,673.6,597.5,407.0,580.0
409.3,562.7,514.5,505.9,300.0
500.6,636.1,548.3,468.4,500.0
379.5,458.7,411.5,604.4,400.0
606.3,705.4,625.8,731.0,820.0
534.4,614.1,569.0,464.2,700.0
456.5,497.4,461.0,558.5,460.0
378.3,538.1,541.4,599.7,600.0
499.3,610.8,446.7,439.0,620.0
559.8,639.6,674.4,642.5,900.0
529.2,619.7,598.8,621.3,600.0
606.1,672.7,635.9,674.2,560.0
578.6,610.7,554.9,382.2,540.0
420.5,447.0,400.6,405.4,440.0
438.3,494.8,346.4,424.5,360.0
523.1,651.9,611.5,588.5,460.0
525.3,650.0,621.5,541.8,780.0
552.4,617.6,555.6,569.3,440.0
449.4,637.1,609.1,683.4,500.0
543.5,604.3,567.6,434.3,480.0
485.3,439.8,566.1,413.8,340.0
455.7,457.3,453.1,426.8,520.0
537.3,591.7,552.6,695.9,340.0
729.1,762.3,681.1,854.0,980.0
562.8,627.0,572.5,739.7,760.0
417.7,574.9,575.2,524.0,340.0
456.4,453.2,425.5,479.6,300.0
402.4,534.7,467.3,467.1,320.0
414.6,493.8,568.9,439.4,320.0
477.8,501.1,534.0,426.5,520.0
479.4,553.7,539.7,659.3,360.0
481.8,434.5,424.9,421.7,500.0
567.0,613.5,587.3,704.4,620.0
424.2,485.1,428.9,404.6,500.0
369.3,545.0,407.6,376.9,320.0
523.0,688.5,624.8,672.3,880.0
430.3,472.0,442.7,505.8,540.0
390.6,422.3,469.9,455.5,380.0
544.1,672.3,594.3,493.7,620.0
459.0,644.9,555.2,561.2,400.0
430.3,423.1,449.2,428.1,320.0
508.9,606.5,514.1,686.8,640.0
425.9,507.6,536.7,378.7,260.0
565.4,671.3,590.7,718.2,620.0
426.5,570.8,533.5,442.3,480.0
608.4,658.9,600.4,589.8,600.0
579.0,625.1,548.4,618.2,580.0
571.0,664.8,622.2,422.7,720.0
655.9,716.7,643.0,735.1,960.0
482.1,601.5,543.8,574.5,460.0
446.3,423.7,457.9,388.6,280.0
598.9,642.8,589.5,487.6,760.0
435.9,669.1,546.1,434.0,560.0
389.7,592.8,528.4,482.9,340.0
454.7,540.6,544.5,393.2,680.0
491.6,577.3,539.0,607.8,560.0
471.8,438.2,420.2,528.1,540.0
573.4,643.3,637.2,442.6,680.0
560.6,450.0,390.7,501.2,480.0
607.0,680.9,647.0,734.7,720.0
626.4,689.3,633.9,739.1,780.0
712.2,717.5,703.0,767.5,980.0
395.5,561.0,409.2,590.6,280.0
431.5,534.4,420.3,500.0,260.0
480.4,654.3,605.9,612.8,920.0
399.6,429.7,400.5,451.8,300.0
515.0,607.2,550.6,486.7,480.0
581.5,661.4,677.7,657.1,620.0
653.6,670.3,648.4,683.4,940.0
500.6,637.0,547.1,538.3,900.0
543.9,637.9,578.1,501.8,900.0
416.4,489.4,410.1,437.2,280.0
585.4,494.3,549.8,447.0,560.0
555.1,643.4,624.8,564.8,680.0
441.7,594.6,532.4,506.7,340.0
450.9,525.7,505.0,447.8,380.0
500.4,658.6,585.5,670.2,580.0
489.4,582.6,567.0,431.8,820.0
578.4,467.1,541.4,481.6,660.0
421.1,630.1,549.9,676.2,400.0
545.3,635.2,607.4,478.0,580.0
484.1,417.9,537.5,419.2,520.0
477.3,546.0,560.4,594.3,480.0
411.2,486.5,396.0,464.2,340.0
457.1,568.1,442.1,565.3,340.0
568.7,641.7,590.7,551.7,520.0
504.2,575.5,469.4,468.7,320.0
647.0,602.5,555.0,574.3,760.0
508.8,593.2,494.5,425.6,360.0
484.1,564.1,560.4,535.9,480.0
533.4,615.4,584.4,725.5,640.0
473.2,606.5,565.8,631.2,560.0
601.0,704.9,645.5,660.1,980.0
605.3,670.1,569.7,698.8,720.0
456.5,637.7,581.5,579.9,600.0
579.0,611.0,607.1,712.9,600.0
398.4,550.8,548.9,486.4,500.0
458.4,570.8,496.0,541.6,280.0
537.2,653.9,638.4,530.7,620.0
522.2,582.5,504.8,438.9,580.0
767.0,719.3,678.3,813.7,940.0
450.9,512.1,495.1,451.2,340.0
492.1,594.1,574.7,599.1,380.0
401.3,546.3,536.4,390.5,320.0
450.5,559.8,552.4,403.3,340.0
626.1,510.0,634.5,680.2,660.0
464.8,619.2,588.0,548.5,500.0
477.3,548.4,612.8,402.1,600.0
608.7,625.4,622.1,616.7,440.0
686.5,610.9,550.9,459.7,780.0
451.6,584.0,503.6,454.3,0.0
382.5,430.8,502.9,487.3,360.0
479.0,620.1,539.2,507.2,640.0
642.1,445.4,528.0,686.9,660.0
428.9,578.2,542.6,425.5,580.0
478.0,590.7,520.7,631.8,360.0
569.8,651.5,584.1,726.5,600.0
647.6,670.8,621.1,702.9,780.0
399.8,416.9,499.3,392.6,0.0
524.8,597.1,484.8,526.3,480.0
502.4,649.9,581.9,507.1,500.0
491.7,668.9,588.0,667.1,660.0
615.4,675.9,603.5,696.8,420.0
508.5,596.6,486.9,511.8,700.0
514.6,609.0,582.1,526.7,480.0
396.1,619.8,517.0,414.6,640.0
544.7,676.8,629.5,682.0,700.0
605.1,688.5,673.0,683.2,640.0
578.1,709.7,631.6,623.2,800.0
387.6,395.9,378.8,476.3,360.0
574.7,630.7,567.3,576.7,600.0
449.2,599.8,558.8,502.9,600.0
439.0,549.2,529.6,522.5,500.0
401.1,457.6,451.2,476.2,280.0
407.6,470.2,452.0,449.5,300.0
472.0,507.8,454.1,406.3,400.0
434.3,455.7,568.4,412.1,320.0
620.0,678.7,622.3,729.2,940.0
464.1,590.3,546.7,672.4,360.0
428.5,432.3,510.6,447.0,0.0
449.7,577.9,502.1,460.0,520.0
428.9,595.9,445.8,380.8,560.0
479.7,542.2,396.7,497.4,480.0
470.9,608.4,604.8,577.1,540.0
633.0,665.8,585.5,702.1,740.0
573.9,662.0,627.0,696.5,580.0
484.1,595.2,597.8,501.3,500.0
492.4,530.1,538.9,490.0,400.0
581.3,678.1,634.0,477.9,580.0
558.1,647.5,594.2,661.6,780.0
480.0,524.2,507.6,403.6,340.0
556.1,477.2,482.1,433.2,520.0
443.5,614.3,575.9,448.4,580.0
536.2,556.7,403.1,436.3,640.0
565.0,603.3,520.5,431.4,400.0
435.1,543.7,397.9,430.7,500.0
